Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 10:52:08.000, AAPL, C, 109.0000, 20150130, 6.40, 6.40, 6.40, 6.40, 6.40, 1, 1
20150126, 10:52:08.000, AAPL, C, 113.0000, 20150130, 3.78, 3.78, 3.78, 3.78, 37.80, 10, 2
20150126, 10:52:08.000, AAPL, C, 120.0000, 20150130, 0.94, 0.94, 0.94, 0.94, 896.76, 954, 1
20150126, 10:52:08.000, AAPL, C, 105.0000, 20150220, 10.25, 10.25, 10.25, 10.25, 276.75, 27, 4
20150126, 10:52:09.000, AAPL, C, 115.0000, 20150213, 3.41, 3.41, 3.41, 3.41, 170.50, 50, 1
20150126, 10:52:09.000, AAPL, C, 120.0000, 20150206, 1.31, 1.31, 1.30, 1.30, 5.21, 4, 2
20150126, 10:52:09.000, AAPL, C, 113.0000, 20150130, 3.78, 3.78, 3.78, 3.78, 94.50, 25, 1
20150126, 10:52:09.000, AAPL, C, 115.0000, 20150220, 3.67, 3.67, 3.67, 3.67, 183.50, 50, 1
20150126, 10:52:10.000, AAPL, C, 90.0000, 20150220, 24.30, 24.30, 24.30, 24.30, 243.00, 10, 1
20150126, 10:52:10.000, AAPL, P, 117.0000, 20150130, 4.67, 4.68, 4.67, 4.68, 32.75, 7, 2
20150126, 10:52:10.000, AAPL, C, 124.0000, 20150130, 0.34, 0.34, 0.34, 0.34, 1.70, 5, 1
20150126, 10:52:10.000, AAPL, P, 114.0000, 20150130, 3.09, 3.09, 3.09, 3.09, 3.09, 1, 1
20150126, 10:52:10.000, AAPL, P, 112.0000, 20150130, 2.18, 2.18, 2.18, 2.18, 32.70, 15, 1
20150126, 10:52:10.000, AAPL, C, 115.0000, 20150130, 2.71, 2.71, 2.71, 2.71, 2.71, 1, 1
20150126, 10:52:10.000, AAPL, P, 105.0000, 20150220, 1.33, 1.33, 1.33, 1.33, 6.65, 5, 4
20150126, 10:52:12.000, AAPL, C, 116.0000, 20150130, 2.27, 2.27, 2.27, 2.27, 68.10, 30, 1
20150126, 10:52:13.000, AAPL, C, 125.0000, 20150213, 0.66, 0.66, 0.66, 0.66, 0.66, 1, 1
